
  fase_inv   buena_brutal brutal_aformat_u8          corr c0=+0.9999 c1=+0.9999  A7hoy=False
  fase_inv   buena_brutal brutal_opus6k_mono_a_estereo corr c0=+0.0111 c1=-0.0111  A7hoy=True 

=== flojo: corr(L,R)=-0.0437  rms -16.38 / -56.42 dBFS
  flojo      buena        opus_6k                    corr c0=+0.8670 c1=-0.0386  A7hoy=False
  flojo      mala         opus_6k                    corr c0=+0.8588 c1=-0.0443  A7hoy=False
  flojo      buena        opus_8k                    corr c0=+0.9334 c1=-0.0356  A7hoy=False
  flojo      mala         opus_8k                    corr c0=+0.9339 c1=-0.0447  A7hoy=False
  flojo      buena        opus_16k                   corr c0=+0.9839 c1=-0.0350  A7hoy=False
  flojo      mala         opus_16k                   corr c0=+0.9837 c1=-0.0429  A7hoy=False
  flojo      buena        opus_32k                   corr c0=+0.9668 c1=+0.4510  A7hoy=False
  flojo      mala         opus_32k                   corr c0=+0.9745 c1=+0.0009  A7hoy=False
  flojo      buena        opus_96k                   corr c0=+0.9979 c1=+0.9964  A7hoy=False
  flojo      mala         opus_96k                   corr c0=+0.9975 c1=+0.0044  A7hoy=True 
  flojo      buena        mp3_32k                    corr c0=+0.9854 c1=+0.9892  A7hoy=False
  flojo      mala         mp3_32k                    corr c0=+0.9917 c1=+0.0000  A7hoy=True 
  flojo      buena        mp3_64k                    corr c0=+0.9963 c1=+0.9974  A7hoy=False
  flojo      mala         mp3_64k                    corr c0=+0.9993 c1=+0.0000  A7hoy=True 
  flojo      buena        mp3_192k                   corr c0=+1.0000 c1=+1.0000  A7hoy=False
  flojo      mala         mp3_192k                   corr c0=+1.0000 c1=+0.0000  A7hoy=True 
  flojo      buena        mp3_q9                     corr c0=+0.9984 c1=+0.9898  A7hoy=False
  flojo      mala         mp3_q9                     corr c0=+0.9984 c1=+0.0000  A7hoy=True 
  flojo      buena        aac_32k                    corr c0=+0.9385 c1=+0.9385  A7hoy=False
  flojo      mala         aac_32k                    corr c0=+0.9974 c1=+0.0000  A7hoy=True 
  flojo      buena        aac_64k                    corr c0=+0.9691 c1=+0.9887  A7hoy=False
  flojo      mala         aac_64k                    corr c0=+0.9990 c1=+0.0000  A7hoy=True 
  flojo      buena        aac_192k                   corr c0=+0.9995 c1=+0.9997  A7hoy=False
